gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.25,"0.6116746068000793,0.41575753688812256,-0.48572397232055664","0.6574751138687134,0.4205438792705536,-0.2528694272041321","0.5645532608032227,0.43509310483932495,-0.2611401081085205","0.49594348669052124,0.7496846318244934,-0.15056733787059784","0.2983430027961731,0.699562132358551,-0.3156006336212158","0.1119396835565567,0.44664233922958374,-0.6258827447891235","0.7329654097557068,1.5323659181594849,-0.005388185381889343","0.5423479676246643,1.520020842552185,0.004519489128142595"
0.25,"0.610257625579834,0.40935567021369934,-0.3384018838405609","0.654133677482605,0.4205916225910187,-0.12508635222911835","0.5630781650543213,0.43732061982154846,-0.06310562789440155","0.4990316927433014,0.7497771978378296,-0.0036968502681702375","0.31328508257865906,0.7018988132476807,-0.23478445410728455","0.1297132968902588,0.4448430836200714,-0.6192640066146851","0.733612060546875,1.5275589227676392,-0.007710193749517202","0.5425973534584045,1.519081473350525,0.006853654980659485"
0.25,"0.6067208647727966,0.41314056515693665,-0.2974541485309601","0.6542400121688843,0.4229121804237366,-0.08723146468400955","0.5635920166969299,0.4379337430000305,-0.020712604746222496","0.5026265382766724,0.7508410811424255,0.012219368480145931","0.3240038752555847,0.6998999118804932,-0.2702750265598297","0.1445598304271698,0.4332970976829529,-0.704164981842041","0.7333592772483826,1.524830937385559,-0.00408905278891325","0.5411545038223267,1.5174616575241089,0.0032707955688238144"
0.25,"0.6062134504318237,0.42006203532218933,-0.30582618713378906","0.6544787287712097,0.4319334328174591,-0.06340225040912628","0.5660250186920166,0.4508224427700043,-0.03378952667117119","0.5081028938293457,0.7599799036979675,-0.010276006534695625","0.3247203528881073,0.7055901288986206,-0.25643283128738403","0.1729206144809723,0.4398129880428314,-0.6900862455368042","0.7351399660110474,1.5217667818069458,0.0066205174662172794","0.5437972545623779,1.5171681642532349,-0.007495607249438763"
0.25,"0.6044100522994995,0.46920135617256165,-0.27759745717048645","0.6549518704414368,0.46100914478302,-0.0508347749710083","0.5667546987533569,0.4819730520248413,-0.009708737954497337","0.5143986344337463,0.7694485783576965,0.03591582551598549","0.3354864716529846,0.7064173817634583,-0.1322670876979828","0.18929898738861084,0.4495300352573395,-0.4967353940010071","0.731741189956665,1.5200713872909546,0.0012471007648855448","0.5505232810974121,1.5160967111587524,-0.002069686772301793"
0.25,"0.6058249473571777,0.4996141791343689,-0.27829688787460327","0.6561066508293152,0.48558077216148376,-0.049803830683231354","0.5681347250938416,0.5142309069633484,0.0002406886051176116","0.5182222127914429,0.7826620936393738,0.05463948845863342","0.3615064024925232,0.7136407494544983,-0.08466959744691849","0.20639172196388245,0.47439712285995483,-0.4311867654323578","0.728999674320221,1.5190256834030151,-0.009065385907888412","0.5505472421646118,1.5162197351455688,0.008285959251224995"
0.25,"0.6096547842025757,0.5108226537704468,-0.1781947761774063","0.6571742296218872,0.5008297562599182,0.01826489344239235","0.5717823505401611,0.5317253470420837,0.06201932951807976","0.5209282636642456,0.7894828915596008,0.10295071452856064","0.37483635544776917,0.7158708572387695,0.03924426808953285","0.22603440284729004,0.4912773668766022,-0.17915326356887817","0.727192223072052,1.5215957164764404,-0.010640150867402554","0.5476498007774353,1.5178227424621582,0.009862340055406094"
0.25,"0.6129931807518005,0.5249525308609009,-0.19101546704769135","0.656541109085083,0.5132291913032532,-0.020211994647979736","0.572830855846405,0.5546673536300659,0.027425650507211685","0.5234516263008118,0.7945790886878967,0.09163867682218552","0.38878485560417175,0.7237643003463745,0.13138142228126526","0.2407456934452057,0.5018161535263062,0.0521070770919323","0.7183853983879089,1.525200366973877,-0.024490782991051674","0.5458283424377441,1.5180860757827759,0.02385062351822853"
0.25,"0.6129801869392395,0.530754029750824,-0.1690058708190918","0.655476450920105,0.5263399481773376,-0.02572965994477272","0.5737668871879578,0.5622441172599792,0.023465659469366074","0.5228145122528076,0.7967965602874756,0.0796792060136795","0.3898102939128876,0.7267439365386963,0.08740336447954178","0.2457268238067627,0.5053383708000183,-0.018669072538614273","0.714336097240448,1.5248814821243286,-0.023959143087267876","0.5447162389755249,1.514832615852356,0.023330289870500565"
0.25,"0.6121625304222107,0.537427544593811,-0.13885018229484558","0.6549125909805298,0.5327670574188232,0.008119477890431881","0.5738703012466431,0.5631250739097595,0.07425199449062347","0.5222961902618408,0.8006398677825928,0.11056695133447647","0.3899258077144623,0.7293488383293152,0.0765664204955101","0.2488294541835785,0.5070250034332275,-0.09032925963401794","0.7140999436378479,1.5248064994812012,-0.023040030151605606","0.5445241332054138,1.5148913860321045,0.02240903116762638"
0.25,"0.6123200058937073,0.538135290145874,-0.13919192552566528","0.6545566320419312,0.5385167598724365,0.013053776696324348","0.573816180229187,0.5677922368049622,0.06698369979858398","0.5234318971633911,0.8010202050209045,0.0965886116027832","0.38896316289901733,0.7302496433258057,0.07702504843473434","0.2502790689468384,0.5071097612380981,-0.05317302420735359","0.7132707834243774,1.5257829427719116,-0.02220878005027771","0.5446942448616028,1.5164284706115723,0.02154023014008999"
0.25,"0.6119073033332825,0.5393434166908264,-0.13292934000492096","0.653234601020813,0.5416418313980103,0.006701704114675522","0.573314368724823,0.5709620118141174,0.0586807020008564","0.5234562754631042,0.8003295063972473,0.09186085313558578","0.38833552598953247,0.7323271036148071,0.0956612378358841","0.25063854455947876,0.5066710710525513,-0.02034422568976879","0.7122100591659546,1.5209659337997437,-0.020543914288282394","0.5443508625030518,1.5086331367492676,0.019871238619089127"
0.25,"0.6116729378700256,0.5408627390861511,-0.14660997688770294","0.6530859470367432,0.5426210165023804,-0.0006667858688160777","0.5728851556777954,0.5707685351371765,0.05774485319852829","0.5228606462478638,0.799867570400238,0.09262451529502869","0.3878602385520935,0.7337466478347778,0.06399708986282349","0.25052621960639954,0.5061800479888916,-0.10232971608638763","0.7087734341621399,1.5205830335617065,-0.019577722996473312","0.5429806709289551,1.5067439079284668,0.01890377514064312"
0.25,"0.611211895942688,0.5401723384857178,-0.15082302689552307","0.652868926525116,0.5426154136657715,-0.0035263889003545046","0.5727792382240295,0.5696796178817749,0.07040427625179291","0.5222673416137695,0.8005101680755615,0.09587626159191132","0.38756775856018066,0.7361183762550354,0.0022182934917509556","0.25097161531448364,0.5087200403213501,-0.2963995635509491","0.7060052156448364,1.5205222368240356,-0.020124275237321854","0.5380105376243591,1.5066958665847778,0.019436702132225037"
0.25,"0.6117823719978333,0.5440155267715454,-0.22930197417736053","0.6534166932106018,0.543255090713501,-0.047090861946344376","0.5725005865097046,0.5715860724449158,0.01118788868188858","0.5228796005249023,0.802236020565033,0.01778537593781948","0.3872045874595642,0.7370543479919434,-0.18562659621238708","0.25084301829338074,0.509437620639801,-0.5371569991111755","0.7060049176216125,1.5258005857467651,-0.01590551808476448","0.5377631187438965,1.51414155960083,0.015137617476284504"
0.25,"0.6116541624069214,0.5470946431159973,-0.23772990703582764","0.6553442478179932,0.5437456965446472,-0.06200273707509041","0.5722804665565491,0.5703155994415283,0.009266512468457222","0.5226187109947205,0.8035445213317871,0.04744517430663109","0.38696086406707764,0.7384277582168579,-0.062076859176158905","0.24887505173683167,0.5124035477638245,-0.3226200044155121","0.7028454542160034,1.5298389196395874,-0.02377045527100563","0.5363858938217163,1.516055941581726,0.02302423119544983"
0.25,"0.6115941405296326,0.5472807288169861,-0.23521754145622253","0.6556023359298706,0.5433816909790039,-0.05804372578859329","0.5729187726974487,0.568870484828949,0.05296078324317932","0.5233162045478821,0.8036360740661621,0.12790627777576447","0.3861549198627472,0.740743100643158,0.01586288958787918","0.24083276093006134,0.5139541029930115,-0.3178803622722626","0.7000353336334229,1.5296162366867065,-0.055998366326093674","0.535983145236969,1.5147196054458618,0.055189985781908035"
0.25,"0.6114498376846313,0.5468835234642029,-0.220950648188591","0.6560980677604675,0.5423941612243652,-0.03618185967206955","0.5737150311470032,0.5677953362464905,0.05772394686937332","0.5231884717941284,0.8035188317298889,0.13091294467449188","0.3850158751010895,0.7413683533668518,0.04713432118296623","0.23139825463294983,0.516398012638092,-0.23149308562278748","0.6992722153663635,1.5236260890960693,-0.04862212389707565","0.5355673432350159,1.5065360069274902,0.04784950613975525"
0.25,"0.6100995540618896,0.5465379357337952,-0.19012612104415894","0.6569408178329468,0.5421035289764404,-0.012313221581280231","0.5759152173995972,0.5647842288017273,0.10143258422613144","0.524264931678772,0.8045103549957275,0.17466077208518982","0.3843477666378021,0.7448118329048157,0.08411969244480133","0.22631272673606873,0.5297877192497253,-0.22814102470874786","0.6994362473487854,1.5202043056488037,-0.05727948620915413","0.5357917547225952,1.503218412399292,0.0565112940967083"
0.25,"0.6083425283432007,0.545894980430603,-0.1854322850704193","0.6577660441398621,0.5402623414993286,-0.014570454135537148","0.5790973901748657,0.5594205856323242,0.099449522793293","0.5267635583877563,0.8044062852859497,0.19360627233982086","0.384306401014328,0.7462605237960815,0.14105358719825745","0.2266804277896881,0.5524229407310486,-0.14521586894989014","0.6995625495910645,1.5048073530197144,-0.0664488896727562","0.5405210852622986,1.4890038967132568,0.0657166987657547"
0.25,"0.6056898832321167,0.5451402068138123,-0.18809325993061066","0.6596477627754211,0.5391972661018372,-0.022090096026659012","0.5830446481704712,0.5570489168167114,0.08677356690168381","0.5284775495529175,0.8043591976165771,0.1700625717639923","0.38399454951286316,0.7474092841148376,0.11823402345180511","0.22445635497570038,0.5646293759346008,-0.16634151339530945","0.7005419135093689,1.5018560886383057,-0.060353297740221024","0.5414515137672424,1.4855741262435913,0.059615589678287506"
0.25,"0.5992625951766968,0.5445445775985718,-0.14793236553668976","0.6604775786399841,0.5386388897895813,-0.02930469438433647","0.590555727481842,0.5529568791389465,0.1015024185180664","0.5348633527755737,0.8042712807655334,0.2166214883327484","0.3862195611000061,0.749815046787262,0.31710028648376465","0.22494211792945862,0.5845168828964233,0.19509750604629517","0.7005885243415833,1.501327395439148,-0.07506461441516876","0.5445436239242554,1.4793102741241455,0.07431638240814209"
0.25,"0.5959488749504089,0.5444434881210327,-0.14891450107097626","0.6618195176124573,0.5347779393196106,-0.06368205696344376","0.5965234637260437,0.5474148988723755,0.09253348410129547","0.5399961471557617,0.8042281866073608,0.201651930809021","0.38900506496429443,0.7509591579437256,0.3181123733520508","0.22720222175121307,0.5950027704238892,0.2178504467010498","0.7009211182594299,1.5005929470062256,-0.08489803224802017","0.5467287302017212,1.4748815298080444,0.0841732919216156"
0.25,"0.5957127809524536,0.5441617965698242,-0.12255458533763885","0.6633390784263611,0.5325281620025635,-0.058491773903369904","0.6016446352005005,0.544460654258728,0.11166451126337051","0.5446523427963257,0.8042184710502625,0.22947809100151062","0.3929184079170227,0.7542224526405334,0.33819931745529175","0.236315056681633,0.6058843731880188,0.2263164222240448","0.7008082270622253,1.4984524250030518,-0.08858456462621689","0.5484493970870972,1.4712885618209839,0.08784913271665573"
0.25,"0.5959442853927612,0.5440117716789246,-0.13443495333194733","0.6652080416679382,0.53126460313797,-0.07874149084091187","0.6085001230239868,0.5388736128807068,0.10514269024133682","0.5476518869400024,0.8039478063583374,0.21892480552196503","0.40361443161964417,0.7588521242141724,0.37300485372543335","0.2498200684785843,0.6164841651916504,0.30843207240104675","0.7007849216461182,1.4959616661071777,-0.09086030721664429","0.5528422594070435,1.4653069972991943,0.09013105928897858"
0.25,"0.5949130654335022,0.543832540512085,-0.13920216262340546","0.665532112121582,0.5301015377044678,-0.11655695736408234","0.6138973236083984,0.5343185067176819,0.10116257518529892","0.5517451763153076,0.8040285110473633,0.22490672767162323","0.40945592522621155,0.760834276676178,0.39016586542129517","0.25638657808303833,0.6219822764396667,0.3068639039993286","0.6986103653907776,1.4985378980636597,-0.10582581907510757","0.5536153316497803,1.4667553901672363,0.10509087890386581"
0.25,"0.5950841903686523,0.54365473985672,-0.1509208083152771","0.6672366261482239,0.5296081304550171,-0.11640027910470963","0.6157140135765076,0.5322449803352356,0.0848817229270935","0.5536983013153076,0.80406254529953,0.22521615028381348","0.41513553261756897,0.7645844221115112,0.48177966475486755","0.26406723260879517,0.6281343102455139,0.528713583946228","0.6963174939155579,1.5026686191558838,-0.1029173955321312","0.5537652969360352,1.4678034782409668,0.10230600833892822"
0.25,"0.5947217345237732,0.5437966585159302,-0.09284226596355438","0.6679010391235352,0.5292373299598694,-0.041417572647333145","0.6143227219581604,0.5318908095359802,0.1598207801580429","0.5531222224235535,0.8040459752082825,0.29077842831611633","0.41699180006980896,0.764900267124176,0.5074012875556946","0.27008479833602905,0.6306281685829163,0.5071488618850708","0.6964315176010132,1.5013914108276367,-0.10226675122976303","0.5535963773727417,1.463777780532837,0.10171995311975479"
0.25,"0.5943279266357422,0.5440983772277832,-0.10445811599493027","0.6678770780563354,0.5289440155029297,-0.10171544551849365","0.6150783896446228,0.5317639112472534,0.13965067267417908","0.554541826248169,0.8040742874145508,0.2731078863143921","0.4162291884422302,0.7687562704086304,0.47582513093948364","0.26787635684013367,0.6312336325645447,0.4163236618041992","0.6964962482452393,1.501158356666565,-0.11848501861095428","0.5537540912628174,1.46222722530365,0.11791473627090454"
0.25,"0.5937784910202026,0.5437214970588684,-0.11670197546482086","0.6679847240447998,0.5275957584381104,-0.09720482677221298","0.6146010160446167,0.530458927154541,0.13215111196041107","0.5543786287307739,0.8037087321281433,0.2893042266368866","0.41582202911376953,0.7703427672386169,0.534269392490387","0.26597821712493896,0.6329439282417297,0.5323317646980286","0.6965323686599731,1.5012130737304688,-0.12575224041938782","0.553589403629303,1.4628270864486694,0.1251530647277832"
0.25,"0.5935707092285156,0.5434736013412476,-0.14082440733909607","0.6682581305503845,0.5267179608345032,-0.12484796345233917","0.6139146089553833,0.5305905938148499,0.0989525094628334","0.5538468360900879,0.8035281896591187,0.2623932659626007","0.41483408212661743,0.7708203792572021,0.4416615962982178","0.25860512256622314,0.6312500238418579,0.2879101634025574","0.7004503011703491,1.5011814832687378,-0.11924600601196289","0.5565782785415649,1.4633077383041382,0.11861966550350189"
0.25,"0.5956228971481323,0.5453054904937744,-0.14092054963111877","0.6688672304153442,0.5270324945449829,-0.08067337423563004","0.6137650609016418,0.5339025855064392,0.11717494577169418","0.5537317991256714,0.8035665154457092,0.2553754448890686","0.41130489110946655,0.7707372307777405,0.2664142847061157","0.24852821230888367,0.6289763450622559,-0.00629362603649497","0.7115039229393005,1.4986093044281006,-0.11709551513195038","0.5589712858200073,1.4632378816604614,0.1163242906332016"
0.25,"0.6015695333480835,0.5445124506950378,-0.1465749442577362","0.6709685921669006,0.5275372266769409,-0.056926727294921875","0.6125161647796631,0.5364341139793396,0.11573562771081924","0.5469213724136353,0.8044059872627258,0.2354830801486969","0.40362605452537537,0.7706334590911865,0.2985668480396271","0.24345919489860535,0.6279902458190918,0.135650172829628","0.7138506770133972,1.4984877109527588,-0.10054097324609756","0.5590089559555054,1.4641575813293457,0.09989455342292786"
0.25,"0.6082747578620911,0.5423288345336914,-0.18568456172943115","0.6732840538024902,0.5280850529670715,-0.04621640965342522","0.6061128377914429,0.5389641523361206,0.0866815596818924","0.5399649739265442,0.8054496645927429,0.18959566950798035","0.3897119164466858,0.7618170976638794,0.21457795798778534","0.22898125648498535,0.6154231429100037,-0.00039802989340387285","0.7130467295646667,1.500537395477295,-0.0776427835226059","0.5535351037979126,1.4680662155151367,0.07696950435638428"
0.25,"0.6156226396560669,0.5418112277984619,-0.23802928626537323","0.673423171043396,0.5294508337974548,-0.05080844834446907","0.5984416007995605,0.5424270629882812,0.032007940113544464","0.5331226587295532,0.8055169582366943,0.10546405613422394","0.37967830896377563,0.7489629983901978,0.028951045125722885","0.2197994738817215,0.5849546194076538,-0.26909083127975464","0.713304877281189,1.501113772392273,-0.048940032720565796","0.5517695546150208,1.4731379747390747,0.04820903763175011"
0.25,"0.6174779534339905,0.5319422483444214,-0.18002158403396606","0.6723921895027161,0.529393196105957,0.015453371219336987","0.5936514735221863,0.542037308216095,0.09325199574232101","0.5253793001174927,0.8000853061676025,0.11012925207614899","0.3771829605102539,0.744899570941925,0.13464373350143433","0.22064876556396484,0.5519422888755798,-0.11942992359399796","0.7131024599075317,1.4986780881881714,-0.05092762038111687","0.5465016961097717,1.4723855257034302,0.05024787038564682"
0.25,"0.6214490532875061,0.521929144859314,-0.1788392812013626","0.6683601140975952,0.5293751358985901,0.010355435311794281","0.5906221270561218,0.5420112013816833,0.07017605006694794","0.5223686099052429,0.7944527268409729,0.0985473096370697","0.37577155232429504,0.7360440492630005,0.022895578294992447","0.22179260849952698,0.5154315233230591,-0.2604331374168396","0.7138441801071167,1.4935060739517212,-0.019941914826631546","0.5463683605194092,1.471688985824585,0.019319768995046616"
0.25,"0.624599814414978,0.5275557041168213,-0.18081793189048767","0.6621110439300537,0.5335255265235901,0.008364947512745857","0.584540843963623,0.5443655848503113,0.044845182448625565","0.5222033262252808,0.7934112548828125,0.0636373907327652","0.3852209448814392,0.7360314130783081,-0.12110008299350739","0.23587898910045624,0.4795055091381073,-0.4789181351661682","0.7120847105979919,1.4940265417099,-0.0061172195710241795","0.5441839098930359,1.4736484289169312,0.005627592094242573"
0.25,"0.6335896849632263,0.5337376594543457,-0.15844640135765076","0.6571996808052063,0.5394104719161987,0.08014736324548721","0.5809193253517151,0.5470529794692993,0.03595637530088425","0.5189175009727478,0.790391206741333,-0.041463203728199005","0.39842575788497925,0.7286627888679504,-0.4857383370399475","0.2838350236415863,0.45875489711761475,-1.0730242729187012","0.7120405435562134,1.492909550666809,0.06092775613069534","0.5408378839492798,1.4748070240020752,-0.061406590044498444"
0.25,"0.640230655670166,0.5373916029930115,-0.14218862354755402","0.6468505859375,0.5415841341018677,0.09247879683971405","0.5783937573432922,0.5487499833106995,-0.005822557490319014","0.5171778798103333,0.7845820784568787,-0.08780790120363235","0.41426220536231995,0.7238517999649048,-0.5025606751441956","0.32643234729766846,0.44094493985176086,-0.9649456143379211","0.7117711305618286,1.4912655353546143,0.07690165936946869","0.5410674214363098,1.4770941734313965,-0.07728917896747589"
0.25,"0.6381884813308716,0.5449859499931335,-0.09501156210899353","0.6418560147285461,0.5434545874595642,0.13088105618953705","0.5732789039611816,0.5524060726165771,0.01205188687890768","0.5149572491645813,0.78226637840271,-0.07283231616020203","0.43108224868774414,0.7251657247543335,-0.5201074481010437","0.35949936509132385,0.4343143105506897,-1.0021237134933472","0.7067030072212219,1.4810338020324707,0.07796040177345276","0.5363043546676636,1.47708261013031,-0.07852590829133987"
0.25,"0.6382402181625366,0.5498453378677368,-0.08043641597032547","0.6277064681053162,0.5452757477760315,0.13669465482234955","0.5727817416191101,0.5545024275779724,-0.009876808151602745","0.5159048438072205,0.7785114049911499,-0.1317245066165924","0.4469572901725769,0.7185171246528625,-0.6471982598304749","0.3844553828239441,0.41933783888816833,-1.1694626808166504","0.7056170701980591,1.4729228019714355,0.09660981595516205","0.5368579626083374,1.4751124382019043,-0.09711681306362152"
0.25,"0.6382881999015808,0.5535010695457458,-0.08710622042417526","0.6211868524551392,0.5488369464874268,0.12890037894248962","0.5704848766326904,0.5599439144134521,-0.045345745980739594","0.5156601667404175,0.7786385416984558,-0.16461148858070374","0.44949468970298767,0.6918644309043884,-0.7269519567489624","0.3996773362159729,0.41790270805358887,-1.29600191116333","0.7035304307937622,1.4671719074249268,0.09822924435138702","0.5370640754699707,1.471514344215393,-0.0986376628279686"
0.25,"0.6364451050758362,0.5551871657371521,0.008729526773095131","0.6119054555892944,0.5535314083099365,0.21553340554237366","0.5659186244010925,0.5656428337097168,0.004686764441430569","0.5159489512443542,0.7785537838935852,-0.10527980327606201","0.45419126749038696,0.6794636845588684,-0.5693175792694092","0.40245741605758667,0.41004639863967896,-1.0510731935501099","0.6891939043998718,1.4645284414291382,0.10015235841274261","0.5386742353439331,1.4600661993026733,-0.1007111519575119"
0.25,"0.6360188126564026,0.5495051741600037,-0.038801152259111404","0.6150586605072021,0.5533487796783447,0.18989309668540955","0.5640400052070618,0.5654504299163818,-0.04612724110484123","0.5150464177131653,0.7789410948753357,-0.16376900672912598","0.45141229033470154,0.7094334363937378,-0.6378213763237","0.3941735625267029,0.4219265282154083,-1.1011487245559692","0.6902960538864136,1.4657801389694214,0.10047928988933563","0.535801112651825,1.4634989500045776,-0.10098983347415924"
0.25,"0.6333130598068237,0.5463511347770691,-0.06431382894515991","0.6164894104003906,0.5531107783317566,0.16219496726989746","0.5619717836380005,0.5649159550666809,-0.02860681712627411","0.51468425989151,0.7783603072166443,-0.11384625732898712","0.4484580159187317,0.7279108762741089,-0.6029512882232666","0.377081036567688,0.4293063282966614,-0.8386862874031067","0.6964545845985413,1.4590955972671509,0.09368710964918137","0.5393500924110413,1.462624430656433,-0.09409774094820023"
0.25,"0.6169283986091614,0.528472363948822,-0.07912009954452515","0.6182870268821716,0.545137345790863,0.11598891019821167","0.5597594380378723,0.56407630443573,-0.02072858437895775","0.5147725343704224,0.7785704731941223,-0.09409449994564056","0.43454819917678833,0.7449196577072144,-0.3858376145362854","0.35343027114868164,0.4311228096485138,-0.7046456336975098","0.6966531276702881,1.4602174758911133,0.0914352759718895","0.5384405851364136,1.4628701210021973,-0.09208182990550995"
0.25,"0.6170579195022583,0.5208374261856079,-0.08350150287151337","0.6206480860710144,0.5392625331878662,0.10936124622821808","0.5603784322738647,0.5596877336502075,0.003130073193460703","0.5141535401344299,0.7776312828063965,-0.05188361555337906","0.4133184850215912,0.7450501322746277,-0.3029196858406067","0.3005976378917694,0.43405452370643616,-0.6362563371658325","0.6968005299568176,1.461082100868225,0.08810241520404816","0.5382612347602844,1.4630608558654785,-0.08869501203298569"
0.25,"0.6164464354515076,0.5171715617179871,-0.08574672788381577","0.6346789598464966,0.5323300957679749,0.11517612636089325","0.5609383583068848,0.5567041635513306,0.06019828841090202","0.5142571330070496,0.7813786268234253,0.005955114029347897","0.3890710473060608,0.743574857711792,-0.2233152687549591","0.2506752014160156,0.45470550656318665,-0.5392811298370361","0.6972454786300659,1.4769294261932373,0.0777415931224823","0.5365661382675171,1.4771190881729126,-0.0785645991563797"
0.25,"0.615878701210022,0.5156195759773254,-0.144693985581398","0.6479341983795166,0.5281142592430115,0.04085046052932739","0.5629720091819763,0.5497296452522278,0.06329894065856934","0.5143570899963379,0.7830772399902344,0.09473482519388199","0.36711376905441284,0.7427366375923157,-0.050213415175676346","0.21285974979400635,0.48687154054641724,-0.3284609913825989","0.6973110437393188,1.486858606338501,0.001203924068249762","0.5348004102706909,1.4836795330047607,-0.0018507016357034445"
0.25,"0.6139013171195984,0.5075867772102356,-0.18195173144340515","0.6535250544548035,0.5222572684288025,-0.0038187685422599316","0.566739022731781,0.5450230240821838,0.05482557415962219","0.5144214034080505,0.7856249213218689,0.0950351282954216","0.35886093974113464,0.7442986369132996,-0.0027204568032175303","0.1962551772594452,0.5173083543777466,-0.2331780195236206","0.6971243619918823,1.496098279953003,-0.021961428225040436","0.5329197645187378,1.4890799522399902,0.02120569720864296"
0.25,"0.6104316711425781,0.5063261985778809,-0.263026624917984","0.6575173735618591,0.5192051529884338,-0.031578753143548965","0.5748581290245056,0.5390313267707825,0.03407260775566101","0.5144577622413635,0.7892383337020874,0.08117865025997162","0.35616832971572876,0.7458612322807312,0.0010279349517077208","0.19402886927127838,0.5536155104637146,-0.29077476263046265","0.6966211199760437,1.5031846761703491,-0.012034345418214798","0.5316210389137268,1.4938855171203613,0.011300908401608467"
0.25,"0.6015568375587463,0.5069817304611206,-0.22822602093219757","0.6587986946105957,0.5185319781303406,-0.043067529797554016","0.5843364000320435,0.5346957445144653,0.041837919503450394","0.5170589685440063,0.7942978143692017,0.09266442060470581","0.35713624954223633,0.7471382021903992,0.0013103177770972252","0.1984991878271103,0.5811723470687866,-0.2939354181289673","0.7009307146072388,1.5016824007034302,-0.01785498484969139","0.534589409828186,1.4930095672607422,0.017047720029950142"
0.25,"0.5967139601707458,0.5073347687721252,-0.2117534875869751","0.6614788770675659,0.5179708003997803,-0.02665444277226925","0.5918158888816833,0.53202223777771,0.0802118331193924","0.5212159752845764,0.7974898219108582,0.14521077275276184","0.36372512578964233,0.7522464394569397,0.1240634173154831","0.21216872334480286,0.5999897718429565,-0.08232977241277695","0.7036093473434448,1.5023276805877686,-0.030824825167655945","0.5365066528320312,1.4924942255020142,0.03006073832511902"
0.25,"0.595528781414032,0.5092907547950745,-0.2091667205095291","0.6641286611557007,0.5166321992874146,-0.046186257153749466","0.5978654026985168,0.5290911793708801,0.09010762721300125","0.5268186330795288,0.7980948686599731,0.17511795461177826","0.37092235684394836,0.7588637471199036,0.21905764937400818","0.22179639339447021,0.608049750328064,0.042488373816013336","0.707017183303833,1.4998606443405151,-0.052058398723602295","0.5460513830184937,1.4826163053512573,0.05127422884106636"
0.25,"0.5969619154930115,0.5097850561141968,-0.1962323784828186","0.6690072417259216,0.5155089497566223,-0.09303884208202362","0.6039056777954102,0.524975061416626,0.08058108389377594","0.5389961004257202,0.7983330488204956,0.18418580293655396","0.38987526297569275,0.7642767429351807,0.3258688151836395","0.2416514903306961,0.6214572191238403,0.2687620520591736","0.706261396408081,1.499518871307373,-0.07694971561431885","0.5490697622299194,1.475915551185608,0.07625912874937057"
0.25,"0.5979374647140503,0.5181523561477661,-0.19416965544223785","0.6732228994369507,0.5157308578491211,-0.11073672771453857","0.6092237830162048,0.523237943649292,0.07447706162929535","0.543450653553009,0.7982479333877563,0.23907878994941711","0.4003569185733795,0.7657209634780884,0.5150361061096191","0.25777384638786316,0.6267364621162415,0.5962772965431213","0.7029477953910828,1.4990795850753784,-0.10565658658742905","0.548953652381897,1.4713834524154663,0.10509933531284332"
0.25,"0.598608672618866,0.5194743871688843,-0.18991532921791077","0.6748722195625305,0.515666663646698,-0.12138454616069794","0.616553008556366,0.5216338038444519,0.07074739038944244","0.547893762588501,0.7984150648117065,0.21699050068855286","0.4087758958339691,0.7694027423858643,0.35761865973472595","0.25981011986732483,0.6245841383934021,0.2463870346546173","0.703109622001648,1.4989721775054932,-0.10219588130712509","0.55267733335495,1.4673454761505127,0.10158487409353256"
0.25,"0.6015170812606812,0.5195554494857788,-0.16751162707805634","0.6782935261726379,0.5149133205413818,-0.09010795503854752","0.6159015893936157,0.5216801166534424,0.09206826239824295","0.5481461882591248,0.7981934547424316,0.23347704112529755","0.4078616201877594,0.7686687707901001,0.39675116539001465","0.25913530588150024,0.6169700026512146,0.34318166971206665","0.7031365633010864,1.4986342191696167,-0.09366961568593979","0.5526909232139587,1.4655706882476807,0.09302738308906555"
0.25,"0.6050063967704773,0.522182822227478,-0.16712553799152374","0.6810129880905151,0.5148990750312805,-0.08294598758220673","0.6153344511985779,0.5219482779502869,0.09884733706712723","0.5468385815620422,0.7952064275741577,0.2293366640806198","0.4066976010799408,0.7689947485923767,0.36789587140083313","0.25293880701065063,0.6128697991371155,0.28994685411453247","0.7056450247764587,1.498392939567566,-0.08589784801006317","0.5528925657272339,1.464270830154419,0.08527228981256485"
0.25,"0.6094133853912354,0.5244547724723816,-0.15727873146533966","0.6826706528663635,0.5164139866828918,-0.030665889382362366","0.6152499914169312,0.5236689448356628,0.12765735387802124","0.5458017587661743,0.7951932549476624,0.21927914023399353","0.40119075775146484,0.7675568461418152,0.2178693264722824","0.24346709251403809,0.6092803478240967,-0.10944859683513641","0.7129809856414795,1.5030032396316528,-0.08328862488269806","0.552609920501709,1.4662781953811646,0.08263737708330154"
0.25,"0.6217897534370422,0.5215972661972046,-0.1821378916501999","0.6839872598648071,0.5167278051376343,-0.004976967815309763","0.6142542958259583,0.524782657623291,0.11454559862613678","0.5453702807426453,0.7952547073364258,0.20833738148212433","0.39072567224502563,0.7593756914138794,0.0884198397397995","0.23159459233283997,0.5958876609802246,-0.30421677231788635","0.7189921140670776,1.5027984380722046,-0.07480840384960175","0.5535944104194641,1.466412901878357,0.0741344690322876"
