gesture,[0],[7],[8],[11],[13],[15],[23],[23]
0.25,"0.5099330544471741,0.5043085813522339,-0.491330623626709","0.5519732236862183,0.50040602684021,-0.23906926810741425","0.46327438950538635,0.49549171328544617,-0.1815362423658371","0.6411744952201843,0.7906917333602905,-0.29745426774024963","0.5886874794960022,0.8163108825683594,-0.8140335083007812","0.39002344012260437,0.459762305021286,-1.227484941482544","0.5642775297164917,1.5639843940734863,-0.018188532441854477","0.5642775297164917,1.5639843940734863,-0.018188532441854477"
0.25,"0.5184996128082275,0.5133401155471802,-0.4226502478122711","0.5521093606948853,0.5045711994171143,-0.20665355026721954","0.46464481949806213,0.4950072467327118,-0.1644013673067093","0.6407796144485474,0.7997168898582458,-0.24350610375404358","0.5766205787658691,0.8075209856033325,-0.5457165241241455","0.3787800669670105,0.45460909605026245,-0.8095327615737915","0.5667868852615356,1.5688164234161377,-0.01633571647107601","0.5667868852615356,1.5688164234161377,-0.01633571647107601"
0.25,"0.5181330442428589,0.5131497979164124,-0.3086510896682739","0.5526950359344482,0.5043416619300842,-0.10003219544887543","0.46127352118492126,0.4946911633014679,-0.09322789311408997","0.6408442258834839,0.7885379195213318,-0.16802842915058136","0.5793071389198303,0.8084469437599182,-0.5835117101669312","0.3735879063606262,0.45587462186813354,-0.9131088256835938","0.5672810077667236,1.553551435470581,-0.012703655287623405","0.5672810077667236,1.553551435470581,-0.012703655287623405"
0.25,"0.5181453227996826,0.5167596340179443,-0.3554198145866394","0.5531652569770813,0.5074012279510498,-0.15637964010238647","0.4611254334449768,0.4948335886001587,-0.13677996397018433","0.6407610177993774,0.7922866940498352,-0.2407224476337433","0.5804331302642822,0.8103253841400146,-0.7839694023132324","0.36075085401535034,0.45674172043800354,-1.174988031387329","0.5623875856399536,1.5534824132919312,-0.010862886905670166","0.5623875856399536,1.5534824132919312,-0.010862886905670166"
0.25,"0.5211463570594788,0.5154256224632263,-0.3546789288520813","0.5556122064590454,0.5066527724266052,-0.1548745483160019","0.4615798592567444,0.49324414134025574,-0.1289263367652893","0.6438184976577759,0.7920433878898621,-0.22809216380119324","0.5766891241073608,0.8114811182022095,-0.7195119857788086","0.34855759143829346,0.45699790120124817,-1.0730787515640259","0.5636616945266724,1.5485053062438965,-0.004283334128558636","0.5636616945266724,1.5485053062438965,-0.004283334128558636"
0.25,"0.5253521203994751,0.5144519805908203,-0.3298756182193756","0.5578623414039612,0.5062201023101807,-0.10928710550069809","0.4615965783596039,0.49165427684783936,-0.11661849915981293","0.6437622308731079,0.7919678688049316,-0.19016502797603607","0.569513201713562,0.8087309002876282,-0.6631674766540527","0.33527636528015137,0.45927703380584717,-1.0038644075393677","0.5652820467948914,1.5391716957092285,-0.0019156327471137047","0.5652820467948914,1.5391716957092285,-0.0019156327471137047"
0.25,"0.5249122381210327,0.5137295126914978,-0.2531966269016266","0.5590096712112427,0.5057337880134583,-0.023192038759589195","0.4614127278327942,0.4915570914745331,-0.026595953851938248","0.6448053121566772,0.790242612361908,-0.10586178302764893","0.5527253746986389,0.7958084344863892,-0.5845662355422974","0.3261766731739044,0.46224895119667053,-0.9404335021972656","0.5702603459358215,1.5357227325439453,-0.0016795806586742401","0.5702603459358215,1.5357227325439453,-0.0016795806586742401"
0.25,"0.5243912935256958,0.5127775073051453,-0.2715439200401306","0.5591627359390259,0.5055249333381653,-0.042406294494867325","0.4604822099208832,0.4890919029712677,-0.047137875109910965","0.6444935202598572,0.7901101112365723,-0.11536767333745956","0.5564407110214233,0.7977765202522278,-0.5755274891853333","0.3203051686286926,0.46742087602615356,-0.899915874004364","0.5702308416366577,1.5274624824523926,0.001956908730790019","0.5702308416366577,1.5274624824523926,0.001956908730790019"
0.25,"0.5248245000839233,0.5109471082687378,-0.2801518440246582","0.5603148341178894,0.5026590824127197,-0.05452553182840347","0.4609677791595459,0.4838547706604004,-0.0544314868748188","0.645251452922821,0.7900376319885254,-0.13769318163394928","0.5413060784339905,0.7966830730438232,-0.6328953504562378","0.3116200566291809,0.4675372242927551,-0.9742863774299622","0.5684142112731934,1.5276484489440918,0.002122597536072135","0.5684142112731934,1.5276484489440918,0.002122597536072135"
0.25,"0.5254098176956177,0.5040860176086426,-0.12208130210638046","0.5607568621635437,0.49843886494636536,0.10940289497375488","0.460869699716568,0.4800647795200348,0.07977265864610672","0.646956205368042,0.7854489088058472,0.022220075130462646","0.5434335470199585,0.7974443435668945,-0.4000365138053894","0.3113953769207001,0.46930912137031555,-0.7038909196853638","0.5733662843704224,1.5127254724502563,0.006520440336316824","0.5733662843704224,1.5127254724502563,0.006520440336316824"
0.25,"0.5250193476676941,0.5040174126625061,-0.25460121035575867","0.5605822801589966,0.4985324442386627,-0.024635840207338333","0.46042633056640625,0.480163037776947,-0.05265074223279953","0.6465485095977783,0.7850103378295898,-0.08468746393918991","0.546057403087616,0.7969872951507568,-0.41043806076049805","0.31075939536094666,0.4684794545173645,-0.8006788492202759","0.5734511613845825,1.5143897533416748,0.008430341258645058","0.5734511613845825,1.5143897533416748,0.008430341258645058"
0.25,"0.5245999097824097,0.5051034092903137,-0.2634783983230591","0.5605520009994507,0.4997389614582062,-0.029483387246727943","0.45946747064590454,0.4830275774002075,-0.060249991714954376","0.6446958184242249,0.7854292988777161,-0.09651948511600494","0.5525488257408142,0.797565221786499,-0.5046710968017578","0.31259599328041077,0.46846330165863037,-0.8407068252563477","0.5734338760375977,1.5155041217803955,0.00980081595480442","0.5734338760375977,1.5155041217803955,0.00980081595480442"
0.25,"0.5184745192527771,0.5052362084388733,-0.2662160098552704","0.559710681438446,0.4996872842311859,-0.03708900511264801","0.45854249596595764,0.48341140151023865,-0.06010858342051506","0.6437458992004395,0.7847546935081482,-0.10874374210834503","0.5573374032974243,0.797764778137207,-0.5307356119155884","0.31312793493270874,0.46712905168533325,-0.854672908782959","0.5731101036071777,1.516123652458191,0.009801479056477547","0.5731101036071777,1.516123652458191,0.009801479056477547"
0.25,"0.5136070251464844,0.507278561592102,-0.30802690982818604","0.5582727193832397,0.4998930096626282,-0.0763719454407692","0.45818156003952026,0.4837629199028015,-0.07764036953449249","0.6444815993309021,0.7837284803390503,-0.14531251788139343","0.5576752424240112,0.7944110631942749,-0.6032445430755615","0.3076872229576111,0.46183905005455017,-0.9122945070266724","0.573104977607727,1.5165101289749146,0.009942520409822464","0.573104977607727,1.5165101289749146,0.009942520409822464"
0.25,"0.5073826313018799,0.5161147117614746,-0.28076452016830444","0.5540663003921509,0.5002349615097046,-0.08768120408058167","0.45841169357299805,0.48623016476631165,-0.0749162957072258","0.6454671621322632,0.7800260186195374,-0.17260698974132538","0.5607612729072571,0.7924156188964844,-0.6090630888938904","0.3028431236743927,0.45219242572784424,-0.8798866271972656","0.5730167031288147,1.5173182487487793,-4.077490302734077e-05","0.5730167031288147,1.5173182487487793,-4.077490302734077e-05"
0.25,"0.50096195936203,0.5188473463058472,-0.11988838762044907","0.5498296022415161,0.5008284449577332,0.03766648843884468","0.4579210877418518,0.4917071759700775,0.06612910330295563","0.6454585790634155,0.7753450274467468,-0.07521791756153107","0.5652910470962524,0.7927384376525879,-0.5048567652702332","0.2993573546409607,0.4480975568294525,-0.7674267888069153","0.5729406476020813,1.5164103507995605,-0.002375079784542322","0.5729406476020813,1.5164103507995605,-0.002375079784542322"
0.25,"0.5027362108230591,0.5188375115394592,-0.12704762816429138","0.5500097870826721,0.5008237361907959,0.0891483798623085","0.4573446810245514,0.4920070767402649,0.09733375906944275","0.6460526585578918,0.773777186870575,-0.031821902841329575","0.5433732271194458,0.7749089002609253,-0.5185937285423279","0.29819852113723755,0.4475210905075073,-0.8164428472518921","0.572921872138977,1.5167990922927856,-0.0018251979490742087","0.572921872138977,1.5167990922927856,-0.0018251979490742087"
0.25,"0.5029152631759644,0.518625795841217,-0.08377803862094879","0.5496926307678223,0.5008190870285034,0.1219879761338234","0.457306444644928,0.4914111793041229,0.11173035949468613","0.6447152495384216,0.7728763222694397,0.0013280326966196299","0.5397108197212219,0.7714858055114746,-0.4303189814090729","0.29602760076522827,0.4470578134059906,-0.7156005501747131","0.5695604085922241,1.515698790550232,-0.003561483696103096","0.5695604085922241,1.515698790550232,-0.003561483696103096"
0.25,"0.5035792589187622,0.5169716477394104,-0.11340020596981049","0.5489802956581116,0.5000889301300049,0.037609804421663284","0.4593530595302582,0.49075034260749817,0.08627603948116302","0.644082248210907,0.7757992148399353,-0.11851771175861359","0.5225922465324402,0.7606586217880249,-0.6642158031463623","0.29261431097984314,0.441940039396286,-1.0418545007705688","0.5663913488388062,1.5405553579330444,-0.014200756326317787","0.5663913488388062,1.5405553579330444,-0.014200756326317787"
0.25,"0.5017744302749634,0.5202040076255798,-0.008783266879618168","0.5439821481704712,0.5011180639266968,0.14148123562335968","0.45933252573013306,0.4978339374065399,0.15925246477127075","0.6416763067245483,0.7758079767227173,-0.0030164518393576145","0.5260716676712036,0.7618181705474854,-0.4344802796840668","0.29353684186935425,0.4368365406990051,-0.6931473016738892","0.5657869577407837,1.5395399332046509,-0.013746100477874279","0.5657869577407837,1.5395399332046509,-0.013746100477874279"
0.25,"0.5017150640487671,0.5173988342285156,-0.07839013636112213","0.5412825345993042,0.5008754134178162,0.09485820680856705","0.46008411049842834,0.4976179897785187,0.11010043323040009","0.6398922801017761,0.7787268757820129,-0.04689731076359749","0.5300666689872742,0.7579309344291687,-0.531847357749939","0.29488611221313477,0.4226821959018707,-0.8167694211006165","0.5642046928405762,1.5437966585159302,-0.014447130262851715","0.5642046928405762,1.5437966585159302,-0.014447130262851715"
0.25,"0.49284282326698303,0.5173229575157166,0.04296635836362839","0.5404143333435059,0.5008687973022461,0.18764135241508484","0.460010826587677,0.500488817691803,0.2241678535938263","0.6398264765739441,0.776813268661499,0.05199950188398361","0.5484167337417603,0.759319543838501,-0.35114729404449463","0.295826256275177,0.41497620940208435,-0.5368982553482056","0.5743789672851562,1.5414199829101562,-0.008287718519568443","0.5743789672851562,1.5414199829101562,-0.008287718519568443"
0.25,"0.4952043890953064,0.5216048955917358,-0.036440812051296234","0.5397526025772095,0.5008705854415894,0.12869079411029816","0.4618930220603943,0.5002631545066833,0.1568497121334076","0.6398110389709473,0.7814610600471497,0.05076860636472702","0.545822024345398,0.7473280429840088,-0.5544302463531494","0.29535770416259766,0.40396156907081604,-0.8945810198783875","0.5741357803344727,1.5412452220916748,-0.008422965183854103","0.5741357803344727,1.5412452220916748,-0.008422965183854103"
0.25,"0.5051150321960449,0.52103590965271,-0.12282954156398773","0.5398272275924683,0.501402735710144,-0.01904856041073799","0.46404537558555603,0.5005455017089844,0.06321454793214798","0.6395934224128723,0.8004820942878723,-0.14088962972164154","0.5459378957748413,0.8271432518959045,-0.7611029744148254","0.2938082218170166,0.4000650644302368,-1.1330647468566895","0.5750277042388916,1.5408015251159668,0.0007024356164038181","0.5750277042388916,1.5408015251159668,0.0007024356164038181"
0.25,"0.504550576210022,0.5224865674972534,-0.046258050948381424","0.5412604212760925,0.5059847235679626,0.13757629692554474","0.4621799886226654,0.5030898451805115,0.18132953345775604","0.6396007537841797,0.8014506101608276,0.01055893488228321","0.5460008382797241,0.8192958235740662,-0.5531672239303589","0.2928789556026459,0.4028226137161255,-0.8999130129814148","0.5729769468307495,1.5478185415267944,0.00660129776224494","0.5729769468307495,1.5478185415267944,0.00660129776224494"
0.25,"0.5040837526321411,0.5225449204444885,-0.0854293555021286","0.5416673421859741,0.5069270730018616,0.04472563415765762","0.46213212609291077,0.5036498308181763,0.15175296366214752","0.6395504474639893,0.8012440204620361,-0.08454864472150803","0.5430641770362854,0.7898396253585815,-0.5650249123573303","0.2930716872215271,0.4030683636665344,-0.8633086085319519","0.5721616148948669,1.5480773448944092,0.0014439256628975272","0.5721616148948669,1.5480773448944092,0.0014439256628975272"
0.25,"0.503756046295166,0.5209184885025024,-0.13525617122650146","0.5435444116592407,0.50654137134552,0.03256179019808769","0.4620881676673889,0.5029974579811096,0.0919516310095787","0.6367407441139221,0.7893064022064209,-0.08577616512775421","0.5537351369857788,0.7878206968307495,-0.5420695543289185","0.2929668724536896,0.41218698024749756,-0.7985178232192993","0.5606049299240112,1.540013313293457,0.0014156823744997382","0.5606049299240112,1.540013313293457,0.0014156823744997382"
0.25,"0.5039224624633789,0.5257660746574402,-0.13150951266288757","0.5436076521873474,0.5079801082611084,0.03680504858493805","0.4620811343193054,0.5040422081947327,0.09108559787273407","0.6367052793502808,0.7894352674484253,-0.08216027915477753","0.5529876947402954,0.7769190669059753,-0.498920738697052","0.2928025722503662,0.4127497375011444,-0.7326380014419556","0.559938371181488,1.541663646697998,-0.0005014549824409187","0.559938371181488,1.541663646697998,-0.0005014549824409187"
0.25,"0.5031067132949829,0.529530942440033,-0.18152600526809692","0.5421472191810608,0.5093933343887329,-0.04960412532091141","0.4620591104030609,0.5055572390556335,0.05495499446988106","0.6370474100112915,0.7896720170974731,-0.16791000962257385","0.5520807504653931,0.7718253135681152,-0.6535242795944214","0.2929162085056305,0.4134310781955719,-0.9554206132888794","0.5632302761077881,1.5418951511383057,-0.0009153268183581531","0.5632302761077881,1.5418951511383057,-0.0009153268183581531"
0.25,"0.5020898580551147,0.5244061946868896,-0.18746641278266907","0.5432833433151245,0.5081426501274109,-0.01684381067752838","0.46244192123413086,0.5018410682678223,0.05384625867009163","0.635564923286438,0.7821713089942932,-0.13529641926288605","0.5540729761123657,0.7716097235679626,-0.6077629923820496","0.2949998080730438,0.4141278564929962,-0.8818411827087402","0.5630422234535217,1.5390894412994385,-0.005734388716518879","0.5630422234535217,1.5390894412994385,-0.005734388716518879"
0.25,"0.4968610405921936,0.5211156606674194,-0.17235343158245087","0.5436975955963135,0.5080703496932983,-0.003637028159573674","0.46128493547439575,0.5018996596336365,0.05543304607272148","0.6355984807014465,0.7780436277389526,-0.13106530904769897","0.5564159750938416,0.7704470157623291,-0.5471431016921997","0.2975432276725769,0.41480472683906555,-0.8076033592224121","0.5628371834754944,1.5383979082107544,-0.007190869189798832","0.5628371834754944,1.5383979082107544,-0.007190869189798832"
0.25,"0.49136629700660706,0.5211014151573181,-0.04461568966507912","0.5435705780982971,0.5092448592185974,0.11243127286434174","0.4591771960258484,0.5033792853355408,0.17188531160354614","0.6350696086883545,0.7779512405395508,-0.013006460852921009","0.5580183863639832,0.7696067094802856,-0.4258677065372467","0.29926031827926636,0.41704338788986206,-0.6741952896118164","0.562889039516449,1.53415846824646,-0.007181442342698574","0.562889039516449,1.53415846824646,-0.007181442342698574"
0.25,"0.49058717489242554,0.5230960249900818,-0.06420665234327316","0.5410407781600952,0.5122463703155518,0.004695595242083073","0.45921120047569275,0.5058068037033081,0.15962977707386017","0.636692225933075,0.7836964130401611,-0.13408851623535156","0.5462349653244019,0.8117879033088684,-0.6812663078308105","0.2992666959762573,0.41718924045562744,-1.0161044597625732","0.566951334476471,1.5359317064285278,-0.006243792362511158","0.566951334476471,1.5359317064285278,-0.006243792362511158"
0.25,"0.48945221304893494,0.5221141576766968,-0.07438971102237701","0.5416162014007568,0.5123485326766968,0.04044218733906746","0.45850691199302673,0.5065224766731262,0.14326846599578857","0.6364043951034546,0.7782125473022461,-0.09724194556474686","0.5497148036956787,0.791459321975708,-0.617035984992981","0.30066633224487305,0.4176466166973114,-0.9892366528511047","0.5650281310081482,1.5362082719802856,-0.006436171941459179","0.5650281310081482,1.5362082719802856,-0.006436171941459179"
0.25,"0.4915550649166107,0.5243321061134338,-0.03479631990194321","0.5439010262489319,0.5123596787452698,0.1462428718805313","0.4583791196346283,0.5069141387939453,0.1896032840013504","0.6364673972129822,0.7770631313323975,0.0039930823259055614","0.5494686961174011,0.7786777019500732,-0.4917910099029541","0.3009667694568634,0.41882437467575073,-0.8402376174926758","0.5637367963790894,1.5273776054382324,-0.006455034017562866","0.5637367963790894,1.5273776054382324,-0.006455034017562866"
0.25,"0.4940727651119232,0.5243037939071655,-0.0503394678235054","0.5447050333023071,0.509518027305603,0.12496602535247803","0.4583737850189209,0.5073261857032776,0.18940779566764832","0.6379731893539429,0.7764416933059692,-0.019395966082811356","0.5343797206878662,0.7440143823623657,-0.5392876863479614","0.2954191565513611,0.41832926869392395,-0.8858524560928345","0.56348717212677,1.5304681062698364,-0.006376085337251425","0.56348717212677,1.5304681062698364,-0.006376085337251425"
0.25,"0.49557656049728394,0.5235967636108398,0.0400896854698658","0.5453305840492249,0.5090361833572388,0.18714825809001923","0.45966649055480957,0.507318913936615,0.26023703813552856","0.6373015642166138,0.7717980146408081,0.02850310504436493","0.49464043974876404,0.6669621467590332,-0.3910529613494873","0.27431729435920715,0.3708019554615021,-0.6117972135543823","0.5612714886665344,1.53373122215271,-0.007899670861661434","0.5612714886665344,1.53373122215271,-0.007899670861661434"
0.25,"0.4967578053474426,0.5199032425880432,0.09381522238254547","0.5460955500602722,0.5084970593452454,0.26445671916007996","0.4596036970615387,0.5073865652084351,0.3111219108104706","0.6365444660186768,0.7698859572410583,0.09326264262199402","0.4861760139465332,0.6462644338607788,-0.3294715881347656","0.2713516354560852,0.3423522412776947,-0.5575990676879883","0.5612993836402893,1.5331199169158936,-0.0078683877363801","0.5612993836402893,1.5331199169158936,-0.0078683877363801"
0.25,"0.4973902106285095,0.5199610590934753,0.11714941263198853","0.5458500981330872,0.5084962844848633,0.26550668478012085","0.4594910740852356,0.5081130266189575,0.31215742230415344","0.6336618661880493,0.7696143388748169,0.07684312760829926","0.4861871302127838,0.6485932469367981,-0.3761395514011383","0.273975133895874,0.3351686894893646,-0.638349175453186","0.5572019815444946,1.5331369638442993,-0.009044554084539413","0.5572019815444946,1.5331369638442993,-0.009044554084539413"
0.25,"0.49851298332214355,0.5219786167144775,0.06656433641910553","0.545793890953064,0.5082598924636841,0.21481387317180634","0.45983272790908813,0.509154200553894,0.27183669805526733","0.6333956122398376,0.7685669660568237,0.047690249979496","0.48652201890945435,0.6583555340766907,-0.38737553358078003","0.27675098180770874,0.3353724181652069,-0.6266258955001831","0.5568331480026245,1.5324726104736328,-0.009015673771500587","0.5568331480026245,1.5324726104736328,-0.009015673771500587"
0.25,"0.5010061860084534,0.5347289443016052,-0.10299386084079742","0.546380341053009,0.5094853639602661,0.09342579543590546","0.45980724692344666,0.5098875164985657,0.11246230453252792","0.6338381171226501,0.7686647772789001,-0.01568726636469364","0.5006631016731262,0.7161086201667786,-0.42277851700782776","0.2891031801700592,0.34067752957344055,-0.7221837043762207","0.5600200891494751,1.5312949419021606,-0.008663041517138481","0.5600200891494751,1.5312949419021606,-0.008663041517138481"
0.25,"0.5137404203414917,0.5249241590499878,-0.11940940469503403","0.5547370314598083,0.5052935481071472,0.10765210539102554","0.4599197506904602,0.49950918555259705,0.1044967770576477","0.6352382898330688,0.7756446599960327,-0.014429762959480286","0.5047416687011719,0.7809737324714661,-0.4816984534263611","0.3012382984161377,0.4074628949165344,-0.8526304960250854","0.5640859007835388,1.5417883396148682,0.0004376975412014872","0.5640859007835388,1.5417883396148682,0.0004376975412014872"
0.25,"0.5183190107345581,0.5198545455932617,-0.10474465042352676","0.56317138671875,0.5022474527359009,0.11163882166147232","0.4595888555049896,0.4919733703136444,0.11082355678081512","0.6349990367889404,0.7759860754013062,0.00945410504937172","0.5058947205543518,0.8584940433502197,-0.42518869042396545","0.3079814612865448,0.4928957223892212,-0.8160797953605652","0.5631216764450073,1.540266752243042,0.0018815245712175965","0.5631216764450073,1.540266752243042,0.0018815245712175965"
0.25,"0.5203348398208618,0.5145151019096375,-0.3361596167087555","0.5683574080467224,0.49930480122566223,-0.082647904753685","0.4595464766025543,0.48039689660072327,-0.10085852444171906","0.6347764730453491,0.7759062647819519,-0.14286217093467712","0.5181272625923157,0.9070778489112854,-0.5789266228675842","0.3088378310203552,0.5549173951148987,-0.9687425494194031","0.5626457929611206,1.5406862497329712,0.0019204970449209213","0.5626457929611206,1.5406862497329712,0.0019204970449209213"
0.25,"0.5204712152481079,0.5079162120819092,-0.40937986969947815","0.5706745386123657,0.49567264318466187,-0.1581299602985382","0.459684282541275,0.4714962840080261,-0.17574886977672577","0.6348565816879272,0.77550208568573,-0.1923212856054306","0.5398440957069397,0.926766037940979,-0.597285270690918","0.31048864126205444,0.6189936995506287,-0.9848719835281372","0.5627049803733826,1.5402377843856812,-0.00030445444281212986","0.5627049803733826,1.5402377843856812,-0.00030445444281212986"
0.25,"0.5197943449020386,0.4996872842311859,-0.3891318738460541","0.5705138444900513,0.48959648609161377,-0.16549596190452576","0.45970502495765686,0.4662211835384369,-0.1656423807144165","0.6358382105827332,0.7768454551696777,-0.2020988166332245","0.5457711219787598,0.9327300786972046,-0.6241544485092163","0.3133733570575714,0.6552715301513672,-1.031781554222107","0.5693893432617188,1.5413600206375122,0.004679626319557428","0.5693893432617188,1.5413600206375122,0.004679626319557428"
0.25,"0.5195327997207642,0.49536702036857605,-0.37127625942230225","0.5696536302566528,0.4840950071811676,-0.15035785734653473","0.4595828950405121,0.46392738819122314,-0.17580914497375488","0.6362857818603516,0.7777822017669678,-0.18002459406852722","0.5595530271530151,0.9385235905647278,-0.579311728477478","0.3126409649848938,0.6938498616218567,-0.9593507647514343","0.583083987236023,1.541752576828003,0.013447752222418785","0.583083987236023,1.541752576828003,0.013447752222418785"
0.25,"0.5196064710617065,0.4911835491657257,-0.342251718044281","0.5695560574531555,0.4798348844051361,-0.10437522828578949","0.45896950364112854,0.4631426930427551,-0.13243582844734192","0.637539803981781,0.7772513628005981,-0.14952018857002258","0.56267249584198,0.9409403204917908,-0.5714089274406433","0.3123263120651245,0.7225121259689331,-0.9309461712837219","0.6033673286437988,1.541494369506836,0.017909033223986626","0.6033673286437988,1.541494369506836,0.017909033223986626"
0.25,"0.5194583535194397,0.4853305518627167,-0.25597837567329407","0.568966269493103,0.4773878753185272,-0.01399106252938509","0.4583168625831604,0.46138715744018555,-0.052197255194187164","0.6376603841781616,0.7826062440872192,-0.07436578720808029","0.5615471601486206,0.9569555521011353,-0.5337926149368286","0.3119308650493622,0.740719199180603,-0.9269098043441772","0.6042910814285278,1.5415705442428589,0.019810587167739868","0.6042910814285278,1.5415705442428589,0.019810587167739868"
0.25,"0.5194151401519775,0.48271167278289795,-0.39325428009033203","0.568962812423706,0.47465240955352783,-0.151419997215271","0.45640692114830017,0.4600456953048706,-0.16454026103019714","0.6402462720870972,0.7840373516082764,-0.18264418840408325","0.5703702569007874,0.9580956101417542,-0.6037313938140869","0.31297436356544495,0.7360440492630005,-0.9930663108825684","0.6007164716720581,1.5505906343460083,0.013341762125492096","0.6007164716720581,1.5505906343460083,0.013341762125492096"
0.25,"0.5193705558776855,0.4815073311328888,-0.359894722700119","0.5699754953384399,0.47472694516181946,-0.045357152819633484","0.4552184045314789,0.46011149883270264,-0.067452572286129","0.6406664252281189,0.7864106297492981,-0.07790427654981613","0.5711153745651245,0.9425187706947327,-0.5640954971313477","0.31393343210220337,0.6971988677978516,-0.9671459197998047","0.5969658493995667,1.5553677082061768,0.015008421614766121","0.5969658493995667,1.5553677082061768,0.015008421614766121"
0.25,"0.5180553793907166,0.4823400378227234,-0.32200849056243896","0.5694304704666138,0.4811655282974243,-0.030823951587080956","0.4548899531364441,0.46411675214767456,-0.039544619619846344","0.6366440057754517,0.7899203896522522,-0.08217130601406097","0.5684057474136353,0.9034505486488342,-0.5698137879371643","0.3172478675842285,0.625775933265686,-0.9696852564811707","0.580367922782898,1.5534069538116455,0.014845761470496655","0.580367922782898,1.5534069538116455,0.014845761470496655"
0.25,"0.5183311700820923,0.48471641540527344,-0.24107202887535095","0.5675631761550903,0.4880090057849884,0.01408391259610653","0.4537452161312103,0.46781280636787415,0.00019271868222858757","0.631996750831604,0.7896379232406616,-0.06416947394609451","0.5824896693229675,0.8786250352859497,-0.555985689163208","0.33019566535949707,0.549483597278595,-0.9385150671005249","0.567349910736084,1.5372896194458008,0.014683961868286133","0.567349910736084,1.5372896194458008,0.014683961868286133"
0.25,"0.5183717608451843,0.4945157468318939,0.06215410307049751","0.5595619678497314,0.4944571256637573,0.19807597994804382","0.46274250745773315,0.47049519419670105,0.21610093116760254","0.6297418475151062,0.7863409519195557,0.005681836046278477","0.5784949064254761,0.8162907958030701,-0.6056780219078064","0.32964104413986206,0.48170238733291626,-0.9975401759147644","0.5573358535766602,1.5285290479660034,0.01232880912721157","0.5573358535766602,1.5285290479660034,0.01232880912721157"
0.25,"0.5156979560852051,0.5047916769981384,0.07729385793209076","0.5497357249259949,0.4980749487876892,0.20091862976551056","0.4633499085903168,0.48952701687812805,0.27123868465423584","0.6299722194671631,0.7957398891448975,0.006672134157270193","0.5871934294700623,0.8117161989212036,-0.6663464307785034","0.3303769528865814,0.4302350878715515,-1.052037239074707","0.559141993522644,1.5284901857376099,0.01943269930779934","0.559141993522644,1.5284901857376099,0.01943269930779934"
0.25,"0.50922691822052,0.5174865126609802,0.34307152032852173","0.5456915497779846,0.5090562105178833,0.522445797920227","0.4631182551383972,0.5123087763786316,0.5691056847572327","0.6299155354499817,0.7968848943710327,0.2563555836677551","0.5631327033042908,0.7416636943817139,-0.3400081992149353","0.3293892443180084,0.37803712487220764,-0.6590984463691711","0.5597569346427917,1.5367158651351929,-0.009996063075959682","0.5597569346427917,1.5367158651351929,-0.009996063075959682"
0.25,"0.5139380693435669,0.5295989513397217,0.23060791194438934","0.5466102361679077,0.5165647268295288,0.4099104404449463","0.4650755524635315,0.5175839066505432,0.4149698317050934","0.6296601295471191,0.7975137233734131,0.17767125368118286","0.5419597625732422,0.6846575140953064,-0.43355101346969604","0.32930225133895874,0.32848018407821655,-0.7751093506813049","0.5603753328323364,1.5414996147155762,0.0016423726920038462","0.5603753328323364,1.5414996147155762,0.0016423726920038462"
0.25,"0.5100896954536438,0.531429648399353,0.1500544548034668","0.5455841422080994,0.5169849395751953,0.31926223635673523","0.4651219844818115,0.5226263999938965,0.33892184495925903","0.6313210725784302,0.7954137921333313,0.14576616883277893","0.529924750328064,0.6701574921607971,-0.22361579537391663","0.32783764600753784,0.304055780172348,-0.3884096145629883","0.5788915753364563,1.5435305833816528,-0.0025434549897909164","0.5788915753364563,1.5435305833816528,-0.0025434549897909164"
0.25,"0.5086893439292908,0.5298922061920166,0.09433344006538391","0.5458053350448608,0.5160404443740845,0.27725130319595337","0.4644742012023926,0.5214190483093262,0.32948771119117737","0.6347962021827698,0.7953178286552429,0.11639516055583954","0.5290251970291138,0.6818342208862305,-0.4606167674064636","0.3275394141674042,0.3163149654865265,-0.7418330907821655","0.5802273750305176,1.5715184211730957,-0.014687387272715569","0.5802273750305176,1.5715184211730957,-0.014687387272715569"
0.25,"0.5074737071990967,0.5286814570426941,-0.018970077857375145","0.5442274808883667,0.5159291625022888,0.10304570198059082","0.46470946073532104,0.5194573402404785,0.22659485042095184","0.6359089612960815,0.7994200587272644,-0.12525063753128052","0.5551031231880188,0.7046592831611633,-0.9345383644104004","0.32633301615715027,0.34900182485580444,-1.4325464963912964","0.579185426235199,1.5695018768310547,-0.013925065286457539","0.579185426235199,1.5695018768310547,-0.013925065286457539"
0.25,"0.5035471320152283,0.5345421433448792,-0.2171647548675537","0.544204831123352,0.5158510208129883,-0.06263353675603867","0.46220239996910095,0.5181146264076233,-0.009171981364488602","0.6353229284286499,0.7937489748001099,-0.17786361277103424","0.5674462914466858,0.7524588108062744,-0.695651650428772","0.3272371292114258,0.373055636882782,-1.0672266483306885","0.57178795337677,1.5664339065551758,-0.013982817530632019","0.57178795337677,1.5664339065551758,-0.013982817530632019"
