gesture,[0],[7],[8],[11],[13],[15],[23],[23]
0.25,"0.4666091799736023,0.5011751055717468,0.142778217792511","0.4929744303226471,0.5109300017356873,0.39554423093795776","0.4051376283168793,0.5003809332847595,0.321200430393219","0.5602834820747375,0.7966322302818298,0.27510786056518555","0.6271984577178955,0.6874081492424011,-0.3008299171924591","0.41512393951416016,0.6115522384643555,-0.6649285554885864","0.5233701467514038,1.5307846069335938,0.02817125990986824","0.5233701467514038,1.5307846069335938,0.02817125990986824"
0.25,"0.45521220564842224,0.5017727613449097,0.0857933908700943","0.4880361557006836,0.5083704590797424,0.34716764092445374","0.40296506881713867,0.49943262338638306,0.2902454733848572","0.5602455735206604,0.7954339981079102,0.24448037147521973","0.626862645149231,0.6735824346542358,-0.3403266370296478","0.4144090712070465,0.5922380089759827,-0.7983279824256897","0.5251396298408508,1.5313396453857422,0.031797923147678375","0.5251396298408508,1.5313396453857422,0.031797923147678375"
0.25,"0.4528881013393402,0.5157238841056824,-0.04877321422100067","0.4869457185268402,0.5160737633705139,0.21269932389259338","0.40033668279647827,0.5090598464012146,0.1766214519739151","0.5594240427017212,0.7967591881752014,0.11040011793375015","0.6089769601821899,0.6633079051971436,-0.4615408480167389","0.4131101667881012,0.5737028121948242,-0.9134190678596497","0.5161651968955994,1.5352450609207153,0.02206149883568287","0.5161651968955994,1.5352450609207153,0.02206149883568287"
0.25,"0.4598161578178406,0.5140914916992188,-0.03359498083591461","0.48762544989585876,0.514629602432251,0.21645119786262512","0.4006219506263733,0.5068706274032593,0.17596390843391418","0.5587658286094666,0.7959209084510803,0.1581590324640274","0.6111007332801819,0.6379437446594238,-0.3111228346824646","0.41279181838035583,0.5525700449943542,-0.6873964071273804","0.5185074806213379,1.535391926765442,0.028712043538689613","0.5185074806213379,1.535391926765442,0.028712043538689613"
0.25,"0.4634089469909668,0.5074070692062378,-0.028799885883927345","0.4879682958126068,0.5122183561325073,0.21949443221092224","0.4012143611907959,0.498770147562027,0.18051619827747345","0.5592725276947021,0.7950503826141357,0.1762584149837494","0.6107932329177856,0.5912784934043884,-0.1832716166973114","0.41092807054519653,0.4634048342704773,-0.3387129008769989","0.5253651142120361,1.5396230220794678,0.03070300817489624","0.5253651142120361,1.5396230220794678,0.03070300817489624"
0.25,"0.4635804295539856,0.505307137966156,-0.02493617869913578","0.4923606514930725,0.5117835402488708,0.2334977090358734","0.40135711431503296,0.4979877173900604,0.19583535194396973","0.565300464630127,0.7947275042533875,0.21418067812919617","0.613481879234314,0.5407965183258057,-0.12588715553283691","0.40781229734420776,0.4059903919696808,-0.25741466879844666","0.5267793536186218,1.5422985553741455,0.041788823902606964","0.5267793536186218,1.5422985553741455,0.041788823902606964"
0.25,"0.47204288840293884,0.5062692165374756,0.03820367902517319","0.4950283467769623,0.5112087726593018,0.3020222783088684","0.4042910039424896,0.4929770529270172,0.2283685952425003","0.5699828267097473,0.7940945029258728,0.2677654027938843","0.6152981519699097,0.4990539848804474,0.044183727353811264","0.4035886228084564,0.35408860445022583,0.0726945623755455","0.5298272371292114,1.543027400970459,0.059684015810489655","0.5298272371292114,1.543027400970459,0.059684015810489655"
0.25,"0.47331753373146057,0.5067843198776245,0.034192536026239395","0.4963610768318176,0.5110163688659668,0.3011722266674042","0.40542855858802795,0.48796898126602173,0.2257596254348755","0.5728691816329956,0.7912095785140991,0.270672082901001","0.6156837344169617,0.463593065738678,0.1207185834646225","0.40300363302230835,0.31920596957206726,0.2481125146150589","0.5299002528190613,1.5427104234695435,0.06932340562343597","0.5299002528190613,1.5427104234695435,0.06932340562343597"
0.25,"0.4729674458503723,0.5066444277763367,-0.004075172357261181","0.4963317811489105,0.5081692337989807,0.28836125135421753","0.4053899347782135,0.4839317798614502,0.2156420201063156","0.5729435682296753,0.7863551378250122,0.25665467977523804","0.6149613857269287,0.4460163414478302,0.06496824324131012","0.4009426534175873,0.31377729773521423,0.15212993323802948","0.5307784080505371,1.5403859615325928,0.07253804802894592","0.5307784080505371,1.5403859615325928,0.07253804802894592"
0.25,"0.4684639871120453,0.5064067244529724,0.028317486867308617","0.49489670991897583,0.506496250629425,0.3097343444824219","0.4041723608970642,0.48326820135116577,0.24137887358665466","0.5716489553451538,0.7804948687553406,0.28463101387023926","0.6127742528915405,0.4412909746170044,0.12451505661010742","0.3971836566925049,0.3165256381034851,0.22849926352500916","0.5297518968582153,1.5337998867034912,0.07539694756269455","0.5297518968582153,1.5337998867034912,0.07539694756269455"
0.25,"0.46738752722740173,0.5031662583351135,0.050685983151197433","0.4947090148925781,0.5056012272834778,0.30770808458328247","0.4042469561100006,0.48308423161506653,0.24096223711967468","0.5716296434402466,0.7805429100990295,0.27266737818717957","0.61171555519104,0.4477846324443817,0.16198551654815674","0.3969214856624603,0.3336421251296997,0.3495749831199646","0.5299072861671448,1.5398815870285034,0.0767522007226944","0.5299072861671448,1.5398815870285034,0.0767522007226944"
0.25,"0.4648504853248596,0.502118706703186,0.0938744843006134","0.49477893114089966,0.5048356652259827,0.33763933181762695","0.40429797768592834,0.48338910937309265,0.28758740425109863","0.5772542357444763,0.7877024412155151,0.2834681272506714","0.6120180487632751,0.460470587015152,0.09229522198438644","0.3972395062446594,0.34774693846702576,0.18508799374103546","0.5343349575996399,1.5541330575942993,0.074258953332901","0.5343349575996399,1.5541330575942993,0.074258953332901"
0.25,"0.4635385572910309,0.5021195411682129,0.0965195745229721","0.49125948548316956,0.5046411156654358,0.3327890932559967","0.4013559818267822,0.4843566417694092,0.2757941484451294","0.5768918991088867,0.7895281314849854,0.2890717089176178","0.6057453751564026,0.46923235058784485,0.1684310883283615","0.39705508947372437,0.40494969487190247,0.31684407591819763","0.5323306322097778,1.5547713041305542,0.0740738958120346","0.5323306322097778,1.5547713041305542,0.0740738958120346"
0.25,"0.4673375189304352,0.5011407136917114,0.10034936666488647","0.48902958631515503,0.5041787624359131,0.33100005984306335","0.40035492181777954,0.4842526614665985,0.26031696796417236","0.5694526433944702,0.7927519679069519,0.2987740933895111","0.5827642679214478,0.5160850882530212,0.31544262170791626","0.39443889260292053,0.47723060846328735,0.5554174184799194","0.5262923836708069,1.5546008348464966,0.07476621866226196","0.5262923836708069,1.5546008348464966,0.07476621866226196"
0.25,"0.4672919809818268,0.5010972619056702,0.1414487659931183","0.48813557624816895,0.5039805173873901,0.38237276673316956","0.3980582654476166,0.4853738248348236,0.2793257534503937","0.5634790062904358,0.7942782044410706,0.3408322334289551","0.5667089223861694,0.6162368059158325,0.21342477202415466","0.3949096202850342,0.5545416474342346,0.2993547320365906","0.5127795934677124,1.5540345907211304,0.08255459368228912","0.5127795934677124,1.5540345907211304,0.08255459368228912"
0.25,"0.46153682470321655,0.4868728518486023,0.3530409336090088","0.48808687925338745,0.49779754877090454,0.6291487812995911","0.3966127932071686,0.4796134829521179,0.5488710999488831","0.5559534430503845,0.7879953980445862,0.4637828469276428","0.5746741890907288,0.6365696787834167,-0.128866508603096","0.39505264163017273,0.5992519855499268,-0.517388641834259","0.5142521858215332,1.5360915660858154,0.07496579736471176","0.5142521858215332,1.5360915660858154,0.07496579736471176"
0.25,"0.46169313788414,0.4682871997356415,0.24555282294750214","0.49068254232406616,0.4894667863845825,0.504448413848877","0.39691033959388733,0.469889372587204,0.41832318902015686","0.5546737909317017,0.7777559757232666,0.39400193095207214","0.5762503743171692,0.6328595280647278,-0.1286030113697052","0.3953102231025696,0.6280158162117004,-0.48211923241615295","0.5151052474975586,1.517128825187683,0.07387970387935638","0.5151052474975586,1.517128825187683,0.07387970387935638"
0.25,"0.46057790517807007,0.45908454060554504,0.2862103581428528","0.49126678705215454,0.4873337745666504,0.5494003295898438","0.39721035957336426,0.46868154406547546,0.470148503780365","0.5551641583442688,0.7777336835861206,0.4273918569087982","0.5795904397964478,0.6262186765670776,-0.06579166650772095","0.3954640328884125,0.6204977035522461,-0.35406380891799927","0.5158880352973938,1.5185425281524658,0.06901201605796814","0.5158880352973938,1.5185425281524658,0.06901201605796814"
0.25,"0.45780524611473083,0.4826606810092926,0.2177165448665619","0.4904848635196686,0.4941565692424774,0.4734622538089752","0.39735668897628784,0.480294793844223,0.4621194899082184","0.555701732635498,0.77837735414505,0.30855822563171387","0.5785002708435059,0.6168467998504639,-0.3035726845264435","0.3944408893585205,0.5928990840911865,-0.7460027933120728","0.5157302021980286,1.5191733837127686,0.05762460082769394","0.5157302021980286,1.5191733837127686,0.05762460082769394"
0.25,"0.4657617211341858,0.4978172779083252,0.11063335090875626","0.4906436502933502,0.5018861293792725,0.3387049734592438","0.39853435754776,0.4829474687576294,0.24003450572490692","0.5561617612838745,0.7851687073707581,0.3116156756877899","0.5802174210548401,0.6021193265914917,0.3744770884513855","0.39458754658699036,0.5794873833656311,0.6487778425216675","0.5263338088989258,1.5200788974761963,0.0668909028172493","0.5263338088989258,1.5200788974761963,0.0668909028172493"
0.25,"0.4697934091091156,0.49800458550453186,0.10533026605844498","0.4904850125312805,0.5016965866088867,0.33626437187194824","0.39908653497695923,0.4829217791557312,0.2355150282382965","0.5591219663619995,0.7905385494232178,0.30959352850914","0.5825355648994446,0.5705109238624573,0.30565425753593445","0.396526038646698,0.4890332818031311,0.5326663255691528","0.5345720052719116,1.532788634300232,0.06957089155912399","0.5345720052719116,1.532788634300232,0.06957089155912399"
0.25,"0.46961602568626404,0.5134973526000977,0.046583257615566254","0.49387162923812866,0.5047622919082642,0.3067297637462616","0.4008708894252777,0.48613324761390686,0.24165832996368408","0.5685292482376099,0.7908506393432617,0.2847921550273895","0.6002243757247925,0.5321910977363586,0.1722310334444046","0.3951217532157898,0.41362470388412476,0.25618791580200195","0.5371195077896118,1.5335108041763306,0.06925138086080551","0.5371195077896118,1.5335108041763306,0.06925138086080551"
0.25,"0.46997731924057007,0.5120863914489746,0.0758298933506012","0.49449101090431213,0.5042807459831238,0.3314107358455658","0.40176478028297424,0.48603639006614685,0.25578707456588745","0.5732851624488831,0.7886586785316467,0.290999174118042","0.6102505922317505,0.49682193994522095,0.18157345056533813","0.395122230052948,0.3621860444545746,0.3332914710044861","0.5445523262023926,1.5336182117462158,0.06923726946115494","0.5445523262023926,1.5336182117462158,0.06923726946115494"
0.25,"0.47174301743507385,0.511580228805542,0.047566577792167664","0.49477872252464294,0.5040916204452515,0.3124564290046692","0.40454474091529846,0.4859711229801178,0.2414385974407196","0.574654221534729,0.7796292901039124,0.26617106795310974","0.6197513937950134,0.4762202501296997,0.05331481620669365","0.3951677680015564,0.32803258299827576,0.09461265057325363","0.5442548394203186,1.5299887657165527,0.06862448155879974","0.5442548394203186,1.5299887657165527,0.06862448155879974"
0.25,"0.46973294019699097,0.5105828642845154,0.012060233391821384","0.49304547905921936,0.4977629482746124,0.28279539942741394","0.40377888083457947,0.4859733581542969,0.22579140961170197","0.5752394199371338,0.76710045337677,0.23830190300941467","0.6214148998260498,0.45327967405319214,-0.02823488414287567","0.3952122926712036,0.30839893221855164,-0.0544712170958519","0.5438336730003357,1.521180510520935,0.06475108116865158","0.5438336730003357,1.521180510520935,0.06475108116865158"
0.25,"0.46689456701278687,0.5100252628326416,-0.030880779027938843","0.49130821228027344,0.49614304304122925,0.24031107127666473","0.40261024236679077,0.4862750470638275,0.19955532252788544","0.5746345520019531,0.7647548317909241,0.19623151421546936","0.6302178502082825,0.45549410581588745,-0.126670241355896","0.39684373140335083,0.31653210520744324,-0.211067795753479","0.5393491983413696,1.516167163848877,0.05606186389923096","0.5393491983413696,1.516167163848877,0.05606186389923096"
0.25,"0.4663071632385254,0.5088631510734558,-0.06473527103662491","0.4913577139377594,0.4930552542209625,0.20858708024024963","0.3991764187812805,0.4828495979309082,0.1690656989812851","0.5753214359283447,0.7654740810394287,0.1711319237947464","0.6370667219161987,0.46024051308631897,-0.13824449479579926","0.3970853388309479,0.3417811691761017,-0.19000563025474548","0.5392200350761414,1.5213021039962769,0.04762135446071625","0.5392200350761414,1.5213021039962769,0.04762135446071625"
0.25,"0.4383901059627533,0.4952925443649292,-0.05552621930837631","0.47963279485702515,0.490153044462204,0.1712971329689026","0.3784143924713135,0.4808637797832489,0.1888325959444046","0.5751787424087524,0.7653601169586182,0.12807273864746094","0.6417157649993896,0.4675701856613159,-0.12408731877803802","0.40595197677612305,0.39084020256996155,-0.10128599405288696","0.5400768518447876,1.5298136472702026,0.019300492480397224","0.5400768518447876,1.5298136472702026,0.019300492480397224"
0.25,"0.4409096837043762,0.49101248383522034,-0.07082121819257736","0.47649258375167847,0.4901648163795471,0.168025404214859","0.3798440098762512,0.48086580634117126,0.1636987328529358","0.5733816623687744,0.7654416561126709,0.11542437225580215","0.6498311758041382,0.47753793001174927,-0.26127713918685913","0.40775927901268005,0.4767839312553406,-0.43877753615379333","0.5399711728096008,1.529996633529663,0.018904095515608788","0.5399711728096008,1.529996633529663,0.018904095515608788"
0.25,"0.4425168037414551,0.4857714772224426,-0.04098989814519882","0.47718968987464905,0.4887608289718628,0.20640972256660461","0.38037338852882385,0.4808790385723114,0.17650854587554932","0.5691579580307007,0.7662435173988342,0.15528900921344757","0.6558672785758972,0.4914661943912506,-0.18344207108020782","0.4119364619255066,0.5290902853012085,-0.3692222535610199","0.5388376116752625,1.5265809297561646,0.023277604952454567","0.5388376116752625,1.5265809297561646,0.023277604952454567"
0.25,"0.44282907247543335,0.48301663994789124,-0.031845010817050934","0.4776577949523926,0.48877424001693726,0.21545474231243134","0.3806402087211609,0.4817456603050232,0.17727874219417572","0.5668500065803528,0.767118513584137,0.16202229261398315","0.6614820957183838,0.5044613480567932,-0.22142183780670166","0.41754040122032166,0.5356646776199341,-0.4566078782081604","0.5371521711349487,1.5257567167282104,0.026700913906097412","0.5371521711349487,1.5257567167282104,0.026700913906097412"
0.25,"0.44411903619766235,0.4831218421459198,-0.0886157974600792","0.4776650369167328,0.48957011103630066,0.15927179157733917","0.3819276988506317,0.4819311499595642,0.13301458954811096","0.5657307505607605,0.7668648362159729,0.11462435871362686","0.6650702953338623,0.5055134892463684,-0.262407124042511","0.41940727829933167,0.5142458081245422,-0.4534268379211426","0.5371585488319397,1.5226656198501587,0.025483230128884315","0.5371585488319397,1.5226656198501587,0.025483230128884315"
0.25,"0.4453859329223633,0.4849976897239685,-0.09802775830030441","0.4771859645843506,0.48715147376060486,0.15644776821136475","0.37605980038642883,0.4805026650428772,0.131616473197937","0.5687785744667053,0.7640256285667419,0.1269463151693344","0.67262864112854,0.49499833583831787,-0.17306385934352875","0.425372838973999,0.47303882241249084,-0.08532070368528366","0.5463206768035889,1.5274200439453125,0.026538804173469543","0.5463206768035889,1.5274200439453125,0.026538804173469543"
0.25,"0.450554758310318,0.48421135544776917,-0.09534081071615219","0.4773356020450592,0.4828336536884308,0.15869343280792236","0.3793303966522217,0.4792768359184265,0.11514793336391449","0.5702040791511536,0.7556443214416504,0.12731461226940155","0.6734553575515747,0.4744951128959656,-0.18473781645298004","0.4246954023838043,0.389901727437973,-0.16455402970314026","0.546113133430481,1.5239732265472412,0.03544285148382187","0.546113133430481,1.5239732265472412,0.03544285148382187"
0.25,"0.45371580123901367,0.48849859833717346,-0.16644324362277985","0.47758927941322327,0.47989824414253235,0.13648159801959991","0.38124769926071167,0.48034313321113586,0.10337333381175995","0.5721524357795715,0.7502851486206055,0.10337569564580917","0.6705225706100464,0.4482990801334381,-0.2916565537452698","0.4243966042995453,0.3115386962890625,-0.42270955443382263","0.5458072423934937,1.5215818881988525,0.03994566947221756","0.5458072423934937,1.5215818881988525,0.03994566947221756"
0.25,"0.4539458751678467,0.4889965355396271,-0.14095883071422577","0.47767767310142517,0.4764960706233978,0.15669240057468414","0.3861333727836609,0.47954505681991577,0.12114318460226059","0.5730663537979126,0.7409862279891968,0.1192793995141983","0.6684450507164001,0.427398145198822,-0.24261513352394104","0.4238063395023346,0.2690783739089966,-0.3460146486759186","0.5453747510910034,1.5154961347579956,0.04135197028517723","0.5453747510910034,1.5154961347579956,0.04135197028517723"
0.25,"0.45402517914772034,0.4892532229423523,-0.1708890050649643","0.4779122471809387,0.47337913513183594,0.14396482706069946","0.3870636224746704,0.47871336340904236,0.11041287332773209","0.5739024877548218,0.7379271388053894,0.11355075985193253","0.6676319241523743,0.41822195053100586,-0.24759900569915771","0.4226209223270416,0.26584282517433167,-0.34418100118637085","0.545024573802948,1.5157129764556885,0.04327268525958061","0.545024573802948,1.5157129764556885,0.04327268525958061"
0.25,"0.45744776725769043,0.49099087715148926,-0.165398508310318","0.47943124175071716,0.4734930992126465,0.16612866520881653","0.3873090147972107,0.47887861728668213,0.1294039785861969","0.5739240050315857,0.7391177415847778,0.13535821437835693","0.6664543747901917,0.4218166470527649,-0.2287030965089798","0.4211924076080322,0.2918044626712799,-0.32421940565109253","0.5437344312667847,1.5116288661956787,0.04572325572371483","0.5437344312667847,1.5116288661956787,0.04572325572371483"
0.25,"0.4619331359863281,0.4911065101623535,-0.14470098912715912","0.47957342863082886,0.4727351665496826,0.14430539309978485","0.3870418667793274,0.47446680068969727,0.09820438176393509","0.5733481645584106,0.7388474345207214,0.11453291028738022","0.6660844087600708,0.4274161756038666,-0.22265425324440002","0.42093247175216675,0.33657315373420715,-0.3156515955924988","0.5425841808319092,1.511240005493164,0.0424308106303215","0.5425841808319092,1.511240005493164,0.0424308106303215"
0.25,"0.45780831575393677,0.4906458854675293,-0.09264712035655975","0.4771409034729004,0.4742920696735382,0.15759974718093872","0.38504552841186523,0.47449544072151184,0.14833739399909973","0.5714414119720459,0.7399417161941528,0.125570148229599","0.6659713983535767,0.43227046728134155,-0.14555296301841736","0.4234600067138672,0.4255513548851013,-0.16424375772476196","0.5433287620544434,1.5116280317306519,0.03727034479379654","0.5433287620544434,1.5116280317306519,0.03727034479379654"
0.25,"0.45734143257141113,0.4877557158470154,0.025037193670868874","0.4773263931274414,0.47483029961586,0.26831477880477905","0.3851558566093445,0.475708544254303,0.21763940155506134","0.5693000555038452,0.7494129538536072,0.24957656860351562","0.6661086082458496,0.4549955129623413,0.09599711000919342","0.42693257331848145,0.5117477178573608,0.1585545539855957","0.5424710512161255,1.5100703239440918,0.0463726781308651","0.5424710512161255,1.5100703239440918,0.0463726781308651"
0.25,"0.4573667645454407,0.48745664954185486,-0.003177525009959936","0.47902780771255493,0.47856229543685913,0.243193119764328","0.3881096839904785,0.47640642523765564,0.1981383115053177","0.5675099492073059,0.7547647953033447,0.21669241786003113","0.6658656597137451,0.47103989124298096,-0.0346214585006237","0.4323180615901947,0.5617789030075073,-0.10608784109354019","0.5401047468185425,1.510133147239685,0.04590814933180809","0.5401047468185425,1.510133147239685,0.04590814933180809"
0.25,"0.4545232653617859,0.4876256585121155,-0.031570952385663986","0.4787890315055847,0.48086676001548767,0.1818920075893402","0.38825809955596924,0.4798487722873688,0.154450461268425","0.5673993825912476,0.7583852410316467,0.17834888398647308","0.6682454347610474,0.48306533694267273,-0.06990860402584076","0.43281298875808716,0.5476632118225098,-0.13716652989387512","0.5401013493537903,1.5102431774139404,0.04426627606153488","0.5401013493537903,1.5102431774139404,0.04426627606153488"
0.25,"0.4545872211456299,0.4977516531944275,-0.1129889041185379","0.4783419072628021,0.4859546720981598,0.11472640931606293","0.388367235660553,0.48178139328956604,0.09219687432050705","0.5673970580101013,0.7591070532798767,0.11558175086975098","0.6699956059455872,0.4819270372390747,-0.1280251443386078","0.432272732257843,0.5177180767059326,-0.14896990358829498","0.5451635122299194,1.5141289234161377,0.042258117347955704","0.5451635122299194,1.5141289234161377,0.042258117347955704"
0.25,"0.4537026286125183,0.49827051162719727,-0.10571442544460297","0.47839027643203735,0.48726674914360046,0.129237100481987","0.3853546977043152,0.482348769903183,0.10850082337856293","0.5675410032272339,0.7584801316261292,0.10886470973491669","0.6718874573707581,0.4760178029537201,-0.18222440779209137","0.43187254667282104,0.4851902723312378,-0.20295090973377228","0.5450646281242371,1.5225226879119873,0.0375363864004612","0.5450646281242371,1.5225226879119873,0.0375363864004612"
0.25,"0.4550042748451233,0.4963112771511078,-0.15027186274528503","0.4792843461036682,0.4867149293422699,0.11537539958953857","0.3908061385154724,0.4822406470775604,0.07812634110450745","0.5675003528594971,0.7584586143493652,0.08575159311294556","0.6718213558197021,0.4647051990032196,-0.3004814684391022","0.4265480041503906,0.38583457469940186,-0.46681714057922363","0.5409284234046936,1.5226495265960693,0.039162296801805496","0.5409284234046936,1.5226495265960693,0.039162296801805496"
0.25,"0.4576128423213959,0.4892346262931824,-0.14713679254055023","0.48179054260253906,0.4844629168510437,0.12874922156333923","0.3948105573654175,0.4819634258747101,0.0938301831483841","0.5685577392578125,0.757360577583313,0.0936155691742897","0.6659670472145081,0.4525443911552429,-0.3323933184146881","0.4177696108818054,0.3278391659259796,-0.5334619283676147","0.5402664542198181,1.5226186513900757,0.03918277472257614","0.5402664542198181,1.5226186513900757,0.03918277472257614"
0.25,"0.4595612585544586,0.4878809154033661,-0.13041214644908905","0.4895091950893402,0.48469671607017517,0.17053337395191193","0.3998296856880188,0.48095080256462097,0.151266947388649","0.570916473865509,0.756255567073822,0.12013651430606842","0.650511622428894,0.4406469464302063,-0.2808675169944763","0.40445607900619507,0.28726324439048767,-0.4457409977912903","0.5369493961334229,1.522553563117981,0.040956877171993256","0.5369493961334229,1.522553563117981,0.040956877171993256"
0.25,"0.4593501687049866,0.4829142987728119,-0.1598076969385147","0.4933973252773285,0.48267537355422974,0.15961749851703644","0.39962828159332275,0.4706686735153198,0.127918541431427","0.5735970735549927,0.7544926404953003,0.12064179033041","0.6350034475326538,0.4306127727031708,-0.2743023633956909","0.37520870566368103,0.2479850947856903,-0.4511546194553375","0.5361582040786743,1.5231914520263672,0.04779771715402603","0.5361582040786743,1.5231914520263672,0.04779771715402603"
0.25,"0.4593697488307953,0.47761890292167664,-0.07713582366704941","0.4972878396511078,0.48209500312805176,0.25953060388565063","0.39957699179649353,0.4660819470882416,0.21605809032917023","0.5736119747161865,0.7545315027236938,0.20105791091918945","0.6106966733932495,0.4253539741039276,-0.22390274703502655","0.35064318776130676,0.23999403417110443,-0.4059413969516754","0.5350009202957153,1.5231419801712036,0.05666627362370491","0.5350009202957153,1.5231419801712036,0.05666627362370491"
0.25,"0.4580065608024597,0.47771155834198,-0.03144802525639534","0.49693232774734497,0.4835669994354248,0.28502345085144043","0.40318840742111206,0.4701138734817505,0.22415491938591003","0.5720404386520386,0.7597295045852661,0.22213561832904816","0.5902701616287231,0.42741483449935913,-0.1770855039358139","0.3263553977012634,0.23637935519218445,-0.3839045464992523","0.5344862937927246,1.535030484199524,0.05985087901353836","0.5344862937927246,1.535030484199524,0.05985087901353836"
0.25,"0.45143336057662964,0.4788208305835724,0.04965753108263016","0.49411529302597046,0.4920993745326996,0.30006787180900574","0.4028967022895813,0.4824351370334625,0.26260989904403687","0.5695929527282715,0.7678572535514832,0.21541085839271545","0.5418528318405151,0.4288293123245239,-0.10331304371356964","0.29460206627845764,0.21830026805400848,-0.2403772622346878","0.532800018787384,1.543418049812317,0.0583442822098732","0.532800018787384,1.543418049812317,0.0583442822098732"
0.25,"0.44959917664527893,0.47892579436302185,0.16791699826717377","0.4923704266548157,0.4907836616039276,0.40398645401000977","0.40269336104393005,0.4892847239971161,0.3288332223892212","0.5654157400131226,0.7675759792327881,0.2750127911567688","0.4966905117034912,0.42962846159935,-0.10173044353723526","0.2590799927711487,0.19895493984222412,-0.26864898204803467","0.5254080295562744,1.5452548265457153,0.061729125678539276","0.5254080295562744,1.5452548265457153,0.061729125678539276"
0.25,"0.44917601346969604,0.47942814230918884,0.22103194892406464","0.49288153648376465,0.48436886072158813,0.435839980840683","0.39939433336257935,0.48991623520851135,0.36654606461524963","0.5646241307258606,0.7669888138771057,0.23915299773216248","0.4874091148376465,0.4942335784435272,-0.4339372515678406","0.24283413589000702,0.2108912616968155,-0.8030538558959961","0.5123018026351929,1.5496102571487427,0.062610924243927","0.5123018026351929,1.5496102571487427,0.062610924243927"
0.25,"0.4463852047920227,0.48914992809295654,0.21083876490592957","0.4920964241027832,0.4848153293132782,0.3951537013053894","0.39774566888809204,0.4899175763130188,0.3578266203403473","0.5646861791610718,0.7686958312988281,0.2155584990978241","0.4676542282104492,0.5141023993492126,-0.43262964487075806","0.21939890086650848,0.22623619437217712,-0.7428414225578308","0.5026524662971497,1.5583359003067017,0.06197361275553703","0.5026524662971497,1.5583359003067017,0.06197361275553703"
0.25,"0.4458153247833252,0.4892100393772125,0.1671242117881775","0.49200090765953064,0.484813392162323,0.2993776500225067","0.39852002263069153,0.48975399136543274,0.334861159324646","0.5612483024597168,0.7657890915870667,0.021228183060884476","0.4627956748008728,0.5442632436752319,-0.5988625288009644","0.21317239105701447,0.2335614264011383,-0.923825740814209","0.5043021440505981,1.5579841136932373,-0.035902880132198334","0.5043021440505981,1.5579841136932373,-0.035902880132198334"
0.25,"0.4433131217956543,0.4924401640892029,0.1855778992176056","0.49138298630714417,0.48683297634124756,0.3334539532661438","0.3968397080898285,0.4968550503253937,0.47362810373306274","0.5575283765792847,0.7576445937156677,0.013625344261527061","0.4500003755092621,0.5536949634552002,-0.6693279147148132","0.21677163243293762,0.2849748730659485,-1.0482990741729736","0.49453020095825195,1.5601251125335693,-0.08630799502134323","0.49453020095825195,1.5601251125335693,-0.08630799502134323"
0.25,"0.4433535933494568,0.4913933575153351,0.06488565355539322","0.4913387894630432,0.4864630699157715,0.23614943027496338","0.39607498049736023,0.4973710775375366,0.36685851216316223","0.5546876788139343,0.7512260675430298,-0.02717413380742073","0.47665518522262573,0.599024772644043,-0.5782283544540405","0.2386142760515213,0.36513739824295044,-0.8922473788261414","0.4894339442253113,1.560450792312622,-0.06705360114574432","0.4894339442253113,1.560450792312622,-0.06705360114574432"
0.25,"0.44458985328674316,0.4909079372882843,-0.048044703900814056","0.49126964807510376,0.48749208450317383,0.18713489174842834","0.38974785804748535,0.49627602100372314,0.19153915345668793","0.5547574758529663,0.7553359270095825,0.0008290262194350362","0.5303376317024231,0.644630491733551,-0.6653468608856201","0.2781454920768738,0.4217240512371063,-1.0894825458526611","0.49177223443984985,1.5723963975906372,-0.02723921276628971","0.49177223443984985,1.5723963975906372,-0.02723921276628971"
0.25,"0.4447105824947357,0.5062933564186096,-0.17161066830158234","0.4903150200843811,0.50352942943573,0.11118893325328827","0.38696739077568054,0.5000650882720947,0.08271384984254837","0.5573146939277649,0.7763109803199768,0.008566899225115776","0.5713533163070679,0.6469485759735107,-0.6392902135848999","0.3272075057029724,0.5018497705459595,-1.1002488136291504","0.4954725205898285,1.5827103853225708,0.018501093611121178","0.4954725205898285,1.5827103853225708,0.018501093611121178"
0.25,"0.4448102116584778,0.49379807710647583,-0.15774907171726227","0.4900212287902832,0.501161515712738,0.11873175203800201","0.3871164321899414,0.4938940405845642,0.08803288638591766","0.5596277713775635,0.7830619812011719,0.026573482900857925","0.6229759454727173,0.6441383957862854,-0.5929431319236755","0.3764607310295105,0.5595391988754272,-1.012881875038147","0.5026447772979736,1.5816441774368286,0.029822036623954773","0.5026447772979736,1.5816441774368286,0.029822036623954773"
0.25,"0.4448963701725006,0.48924925923347473,-0.13335099816322327","0.4894958436489105,0.5007316470146179,0.12506766617298126","0.3872174024581909,0.4928472638130188,0.10972130298614502","0.5668054819107056,0.7901135087013245,0.03316402807831764","0.6314169764518738,0.6510121822357178,-0.5729547142982483","0.3946128189563751,0.6062958836555481,-0.931961715221405","0.5131047964096069,1.5818079710006714,0.03860976919531822","0.5131047964096069,1.5818079710006714,0.03860976919531822"
